date,daily_return
2023-11-29,0.0008080029446484449
2023-11-30,0.004700821505466024
2023-12-01,0.00818641099799633
2023-12-04,-0.004206001709082918
2023-12-05,-0.002048886743343359
2023-12-06,-0.003364072020531017
2023-12-07,0.006283695275179246
2023-12-08,0.0035439072374920944
2023-12-11,0.004497779649228706
2023-12-12,0.003867581033919265
2023-12-13,0.014720053389591703
2023-12-14,0.005487418427169599
2023-12-15,-0.005795844556511609
2023-12-18,0.0043459624952491005
2023-12-19,0.006445402400036659
2023-12-20,-0.013801290253498522
2023-12-21,0.008833861031314338
2023-12-22,0.0022143617609666766
2023-12-26,0.004222998520545973
2023-12-27,0.0017368585481927212
2023-12-28,0.0003944932405963719
2023-12-29,-0.0030137959270577497
2024-01-02,-0.005203323792835279
2024-01-03,-0.008184313634112539
