,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
768,2023-01-20,vb,194.71,194.73,190.913,192.26,508430.0,4.0,1.9877125188262141,198.55000001302338,177.36099998697657,55.02553096469483,96.28751403956811,12.267397744236929,187.739,188.60750000000002,19.850000381469727,3.270127032313436
768,2023-01-20,vnq,87.69,87.72,85.67,86.68,4251191.0,4.0,0.8837159222310902,89.68925831763792,79.7907416823621,53.937561920157215,68.86268313257689,5.333105937184474,85.01066666666667,84.69433333333333,19.850000381469727,3.270127032313436
768,2023-01-20,vo,213.14,213.2839,208.78,209.94,632475.0,4.0,1.4948400302509413,216.9076694801688,198.6473305198312,54.03841737642561,64.35664004109427,12.055079061495091,208.09766666666667,207.97533333333334,19.850000381469727,3.270127032313436
768,2023-01-20,vwo,42.49,42.5,42.07,42.21,12689253.0,4.0,0.7711531983548099,43.2084594882022,37.88354051179781,61.87262554599442,144.06277678458585,51.227828738384254,40.30533333333334,39.221666666666664,19.850000381469727,3.270127032313436
769,2023-01-23,agg,99.84,100.06,99.78,99.8,6573240.0,0.0,0.5878331656675329,101.2964377892429,96.38556221075712,55.607228452875205,78.0216742376207,26.829650511818897,98.90233333333335,97.76966666666665,19.809999465942383,1.7322526621301488
769,2023-01-23,bil,91.64,91.65,91.64,91.65,9166448.0,0.0,0.035729985733965464,91.66585719981758,91.36414280018242,58.720729677241025,133.68283093052565,38.48658900332016,91.50733333333332,91.5215,19.809999465942383,1.7322526621301488
769,2023-01-23,gld,179.63,179.69,177.78,178.35,5265507.0,0.0,3.4673051192878575,182.33302068579414,164.60597931420583,65.20784146740702,128.29853734443998,45.29753089364541,171.38499999999996,166.08483333333334,19.809999465942383,1.7322526621301488
769,2023-01-23,spy,400.63,402.645,395.72,396.72,84178797.0,0.0,2.086548063838393,402.89380713473656,373.4491928652635,54.622606507423185,107.21358006167257,22.243738185343197,389.09866666666665,390.408,19.809999465942383,1.7322526621301488
769,2023-01-23,vb,197.46,197.99,194.51,195.1,424072.0,0.0,2.3121542537712685,199.8897043367702,177.17229566322982,56.857503531511185,136.01054318655375,21.575669446562003,188.0503333333333,188.83483333333334,19.809999465942383,1.7322526621301488
769,2023-01-23,vnq,88.09,88.585,87.14,87.7,5154168.0,0.0,0.9504719326544802,90.09925053501945,79.83774946498056,54.53787289082547,92.50081917847238,11.151163715376414,85.10066666666667,84.809,19.809999465942383,1.7322526621301488
769,2023-01-23,vo,215.95,216.8296,213.14,213.68,555815.0,0.0,1.8037567443729188,218.05567224575307,198.45032775424696,55.88634515608072,117.33097888989118,21.78965300476871,208.32566666666668,208.239,19.809999465942383,1.7322526621301488
769,2023-01-23,vwo,42.8,42.99,42.52,42.58,13000179.0,0.0,0.8203565133628175,43.48879270535825,37.96520729464174,62.911875029858976,153.21255823085357,56.311526489114925,40.397000000000006,39.341499999999996,19.809999465942383,1.7322526621301488
770,2023-01-24,agg,100.28,100.32,99.68,99.84,6538592.0,1.0,0.5940323962102099,101.4623761781994,96.41662382180058,57.12662486880074,89.65932757652003,30.260513920179804,98.93233333333333,97.858,19.200000762939453,1.9092068356998853
770,2023-01-24,bil,91.65,91.66,91.65,91.66,5073702.0,1.0,0.03925386440070611,91.68084202423593,91.37315797576407,59.3127839372344,131.00123102176923,40.56362164759801,91.511,91.52283333333334,19.200000762939453,1.9092068356998853
770,2023-01-24,gld,180.28,180.32,178.35,179.56,4604628.0,1.0,3.508763455595755,182.91621076758068,165.37478923241932,65.80515142155531,125.75618472785582,47.37645027333321,171.84533333333334,166.5065,19.200000762939453,1.9092068356998853
770,2023-01-24,spy,400.2,401.15,397.64,398.88,59524911.0,1.0,2.5027794032999395,404.36136080381556,373.9296391961844,54.42448643514763,103.75785006070497,22.243738185343215,389.23066666666665,390.711,19.200000762939453,1.9092068356998853
770,2023-01-24,vb,196.62,197.6,195.65,196.37,624135.0,1.0,2.4729886130157013,200.7826731912479,177.67532680875212,56.13497286073787,125.17080330865485,21.575669446562003,188.28966666666665,189.04066666666668,19.200000762939453,1.9092068356998853
770,2023-01-24,vnq,88.31,88.68,87.0,87.85,3810615.0,1.0,1.0094919187963853,90.42303213106852,80.14396786893148,54.87249652641097,89.42972537788582,9.981728770001189,85.17800000000001,84.92816666666666,19.200000762939453,1.9092068356998853
770,2023-01-24,vo,215.48,216.1,214.16,215.15,513194.0,1.0,1.9877369990909983,218.8405180539809,198.93748194601906,55.500245231722545,110.03572006114692,21.789653004768702,208.48433333333332,208.49333333333334,19.200000762939453,1.9092068356998853
770,2023-01-24,vwo,42.84,42.87,42.6,42.66,13591823.0,1.0,0.8527482101541182,43.691660670172304,38.1633393298277,63.046325430904155,136.94782891511218,56.311526489114925,40.474666666666664,39.454,19.200000762939453,1.9092068356998853
771,2023-01-25,agg,100.4,100.47,100.1,100.26,5431036.0,2.0,0.6016923928324331,101.62106496628084,96.50093503371914,57.53666350401085,98.61997132103242,32.22047929501105,98.986,97.94033333333333,19.079999923706055,0.5181622257509249
771,2023-01-25,bil,91.66,91.68,91.66,91.67,7570284.0,2.0,0.04236512131168979,91.69393956406088,91.38506043593912,59.907643353151876,130.63149788218087,44.56535781709978,91.51533333333333,91.52383333333334,19.079999923706055,0.5181622257509249
771,2023-01-25,gld,181.11,181.22,179.2925,179.35,6925348.0,2.0,3.5674699760011492,183.50613304734375,166.1698669526563,66.56342881208283,127.65022830288912,50.26298063224856,172.31366666666665,166.946,19.079999923706055,0.5181622257509249
771,2023-01-25,spy,400.35,400.7,393.56,395.95,84800251.0,2.0,2.8123306874558693,405.7198844988098,374.3151155011903,54.48406165015361,86.68989816798499,12.703551900515981,389.4663333333334,391.0505,19.079999923706055,0.5181622257509249
771,2023-01-25,vb,196.99,197.06,193.64,195.09,410390.0,2.0,2.6003319017341084,201.6317375797111,178.1612624202889,56.38750989677123,104.78042309604713,13.11990418476121,188.60066666666668,189.2475,19.079999923706055,0.5181622257509249
771,2023-01-25,vnq,88.35,88.49,87.5,87.91,4953525.0,2.0,1.047419350459748,90.73131998132912,80.39668001867089,54.93488550959659,87.7948797098118,9.98172877000118,85.262,85.046,19.079999923706055,0.5181622257509249
771,2023-01-25,vo,215.87,215.92,212.15,213.21,695273.0,2.0,2.140339910917504,219.61977847713445,199.34622152286556,55.762590779490445,94.47058601853081,13.641404948392704,208.70866666666663,208.7475,19.079999923706055,0.5181622257509249
771,2023-01-25,vwo,42.85,42.8685,42.395,42.6,8435752.0,2.0,0.8692061126526696,43.82388097989636,38.44111902010364,63.08093858225433,119.78473034584725,48.89219562458604,40.564,39.571000000000005,19.079999923706055,0.5181622257509249
772,2023-01-26,agg,100.23,100.46,100.07,100.33,5399092.0,3.0,0.5872756677605651,101.6724077808236,96.74659221917638,56.741369241717656,86.69448596158962,31.430782380441347,99.03333333333333,98.02383333333334,18.729999542236328,5.2064562202079765
772,2023-01-26,bil,91.71,91.71,91.7,91.7,5116540.0,3.0,0.04830852634096061,91.71416741749793,91.39483258250205,62.726360074269614,149.3018259935542,49.96679570551482,91.521,91.52583333333334,18.729999542236328,5.2064562202079765
772,2023-01-26,gld,179.47,180.265,178.46,180.146,5860129.0,3.0,3.4419839737432483,183.76944576967526,166.9865542303247,63.67713874297152,102.38246998109446,42.53235100579432,172.77333333333334,167.3845,18.729999542236328,5.2064562202079765
772,2023-01-26,spy,404.75,404.92,400.03,403.13,72287425.0,3.0,3.3738044207694315,407.64360709080546,374.72639290919454,56.220615952970164,129.2319178708599,19.637780275655313,389.6596666666667,391.31266666666664,18.729999542236328,5.2064562202079765
772,2023-01-26,vb,198.74,199.245,196.312,198.41,594660.0,3.0,2.8100700122487012,202.58480741298618,178.77819258701382,57.582358219152404,123.74572006649915,19.616588471995982,188.88700000000003,189.42749999999998,18.729999542236328,5.2064562202079765
772,2023-01-26,vnq,89.34,89.36,88.365,88.85,3938999.0,3.0,1.144172530817528,91.14196637973149,80.64903362026851,56.47551669125659,106.7836733868142,16.239503232777835,85.357,85.15050000000001,18.729999542236328,5.2064562202079765
772,2023-01-26,vo,218.25,218.3,215.88,217.6,934550.0,3.0,2.425366808662858,220.6874796604749,199.72752033952506,57.34993595055864,128.90502411939934,20.38359524766302,208.90299999999996,208.971,18.729999542236328,5.2064562202079765
772,2023-01-26,vwo,43.18,43.215,42.9025,43.1,10830148.0,3.0,0.898519784266604,44.02740185901003,38.61959814098998,64.22487495376784,128.11836598928326,52.92902165280333,40.668000000000006,39.69766666666666,18.729999542236328,5.2064562202079765
773,2023-01-27,agg,100.08,100.14,99.91,99.96,5123098.0,4.0,0.5573221006215192,101.63619032789816,97.08180967210185,56.0343952150485,70.33542240793449,27.102860023367242,99.05366666666666,98.11016666666667,18.510000228881836,3.0406443649145674
773,2023-01-27,bil,91.72,91.72,91.71,91.72,5232054.0,4.0,0.053212236533781265,91.73485725665576,91.40214274334424,63.26076834241678,142.39239239238157,51.64562430713286,91.52700000000002,91.528,18.510000228881836,3.0406443649145674
773,2023-01-27,gld,179.22,179.72,178.262,179.27,6052728.0,4.0,3.2845008212763105,183.71757100560185,168.16942899439815,63.244677008023224,90.37013781521298,40.69209933170717,173.13033333333334,167.83966666666666,18.510000228881836,3.0406443649145674
773,2023-01-27,spy,405.68,408.16,403.44,403.655,68346180.0,4.0,3.8494456144393894,408.81739724631944,376.4546027536805,56.582809008227244,150.8534059704186,24.55615524006478,389.78333333333336,391.63716666666664,18.510000228881836,3.0406443649145674
773,2023-01-27,vb,199.91,200.68,197.78,198.27,514414.0,4.0,3.0357044861590055,203.13945698362045,180.21554301637957,58.371158914464274,132.46040217935587,23.626004639562517,189.16333333333333,189.62866666666665,18.510000228881836,3.0406443649145674
773,2023-01-27,vnq,90.34,90.68,89.14,89.14,4972190.0,4.0,1.2867093811740062,91.48343275492637,81.21156724507362,57.97670898982175,130.73897809303224,24.726424240507498,85.432,85.27316666666667,18.510000228881836,3.0406443649145674
773,2023-01-27,vo,219.07,220.06,217.35,217.49,477681.0,4.0,2.6864520783076387,221.34917906098906,200.88082093901096,57.88850636003758,143.04612420610457,25.01155117927078,209.0656666666667,209.22233333333332,18.510000228881836,3.0406443649145674
773,2023-01-27,vwo,42.89,43.01,42.77,43.01,11910775.0,4.0,0.8881128912659335,44.038373345514806,39.01862665448518,62.46534101885877,107.19726860256344,48.145821530434496,40.75533333333333,39.82166666666667,18.510000228881836,3.0406443649145674
774,2023-01-30,agg,99.81,100.0904,99.8,99.9,6822012.0,0.0,0.5059644955909732,101.57523083372111,97.3787691662789,54.763840689810046,58.95948487093215,24.099625571478107,99.05766666666665,98.19266666666665,19.940000534057617,1.8271625971994185
774,2023-01-30,bil,91.72,91.73,91.72,91.72,4281510.0,0.0,0.056447767465101606,91.75442981040433,91.40657018959567,63.260768342416775,134.5129971813204,53.319961570846445,91.532,91.5335,19.940000534057617,1.8271625971994185
774,2023-01-30,gld,178.76,179.43,178.65,179.286,4210726.0,0.0,3.086991219528386,183.54387423497965,169.33412576502033,62.43753312199395,82.55420633329263,40.69209933170717,173.48566666666665,168.26133333333334,19.940000534057617,1.8271625971994185
774,2023-01-30,spy,400.59,405.13,400.28,402.8,74202018.0,0.0,3.772190759172986,409.4389481543541,377.5480518456459,54.05099245440806,114.57332140767261,17.08517821702423,389.823,391.905,19.940000534057617,1.8271625971994185
774,2023-01-30,vb,197.28,200.07,197.2194,198.34,433638.0,0.0,2.9680881396652694,203.4665480996361,181.21445190036388,55.9516522434365,108.27355493277882,21.103475461588353,189.38233333333332,189.77533333333335,19.940000534057617,1.8271625971994185
774,2023-01-30,vnq,89.19,90.58,89.15,89.62,4737710.0,0.0,1.2919823051721266,91.69662484517974,81.60937515482024,55.691566757631,114.70441183611584,24.726424240507505,85.48866666666666,85.37716666666667,19.940000534057617,1.8271625971994185
774,2023-01-30,vo,216.28,219.0499,216.16,217.35,613815.0,0.0,2.637827123433226,221.72131396966722,201.65268603033275,55.425062877734085,114.20389445649458,19.971190547476215,209.185,209.41516666666666,19.940000534057617,1.8271625971994185
774,2023-01-30,vwo,42.12,42.4264,42.12,42.3,11908279.0,0.0,0.8084138965643817,43.98483041354977,39.338169586450235,58.093747656744135,69.1624220613648,27.271144486046424,40.81466666666667,39.923,19.940000534057617,1.8271625971994185
775,2023-01-31,agg,100.22,100.34,99.825,100.16,12083590.0,1.0,0.49266763130103186,101.40112095516243,97.87587904483756,56.31969051214801,71.95576499031795,28.2138696195285,99.078,98.28466666666667,19.399999618530273,9.487849776601546
775,2023-01-31,bil,91.73,91.74,91.73,91.73,7362580.0,1.0,0.059137168992890565,91.77147397799119,91.41552602200879,63.81594992767147,130.8993766696357,54.98612374640221,91.53666666666666,91.53866666666666,19.399999618530273,9.487849776601546
775,2023-01-31,gld,179.41,179.699,178.54,178.82,5976888.0,1.0,2.948919694289657,183.37737433579215,170.4776256642078,63.1254446016712,81.53403147246571,41.85749130070512,173.9543333333333,168.71166666666664,19.399999618530273,9.487849776601546
775,2023-01-31,spy,406.48,406.53,400.77,401.13,86811786.0,1.0,4.138533071893846,410.7554309396801,378.63656906031997,56.38705218121246,125.5188585669461,19.375435318178567,390.3846666666667,392.4318333333333,19.399999618530273,9.487849776601546
775,2023-01-31,vb,202.18,202.18,197.84,197.84,733801.0,1.0,3.2721711942395473,204.41740183185703,182.12759816814298,59.21033605790661,125.60402847507203,27.08913069795938,189.91366666666667,190.10350000000003,19.399999618530273,9.487849776601546
775,2023-01-31,vnq,91.06,91.17,89.14,89.29,5449771.0,1.0,1.4305638575333433,92.09058463040869,82.0734153695913,58.44663820379578,125.81659348561116,28.430212215709496,85.64666666666668,85.55033333333334,19.399999618530273,9.487849776601546
775,2023-01-31,vo,220.02,220.09,216.3,216.73,586056.0,1.0,2.868017519204784,222.4713497555919,202.52365024440812,57.908943619051975,124.5053957031266,22.876484727181374,209.595,209.76583333333332,19.399999618530273,9.487849776601546
775,2023-01-31,vwo,42.23,42.23,41.875,41.968,14664543.0,1.0,0.7455338990453271,43.78383243107499,39.864167568925005,58.52272668181663,59.84169636733647,20.433685132258116,40.90366666666667,40.03066666666667,19.399999618530273,9.487849776601546
776,2023-02-01,agg,100.68,100.78,99.86,100.19,11593329.0,2.0,0.5133305708881153,101.31871127144454,98.27028872855546,57.9964292319362,87.07472710193593,34.86690229099342,99.12233333333333,98.39016666666667,17.8700008392334,103.57070682626785
776,2023-02-01,bil,91.4,91.42,91.4,91.42,9423976.0,2.0,0.034245535785387915,91.78127563645249,91.39772436354754,42.098500895362875,-81.75182481751332,31.39505468512406,91.53033333333335,91.53783333333332,17.8700008392334,103.57070682626785
776,2023-02-01,gld,181.67,181.73,178.63,179.75,7996005.0,2.0,2.987422975720392,183.61454243362178,171.30145756637822,65.40431055372994,98.17658087142988,49.81622757433563,174.4503333333333,169.20933333333332,17.8700008392334,103.57070682626785
776,2023-02-01,spy,410.8,413.67,402.35,405.211,101459155.0,2.0,4.723006016938484,412.3970512022085,379.9929487977916,58.006911623047536,146.67679480402063,29.92741777850106,391.3023333333333,393.095,17.8700008392334,103.57070682626785
776,2023-02-01,vb,205.42,206.95,200.84,201.77,644141.0,2.0,3.73158474190609,205.61286564102164,183.2241343589784,61.17503435129503,151.53635411735993,38.385444878712164,190.61566666666667,190.49916666666667,17.8700008392334,103.57070682626785
776,2023-02-01,vnq,91.62,92.24,89.6,90.5701,9787435.0,2.0,1.5675087904940312,92.45967257794517,82.61032742205482,59.23193929774808,130.48409136766006,34.66268401744602,85.89766666666668,85.73466666666667,17.8700008392334,103.57070682626785
776,2023-02-01,vo,222.66,224.1,218.09,219.12,633388.0,2.0,3.226280450145964,223.3654658940952,203.6085341059048,59.55469306677308,145.53813131797023,32.91364634878309,210.18,210.166,17.8700008392334,103.57070682626785
776,2023-02-01,vwo,42.66,42.79,42.095,42.352,23841317.0,2.0,0.7220748252164952,43.61156277518736,40.362437224812645,60.17146085161917,74.61799299007794,29.66609689177766,41.00866666666666,40.14066666666667,17.8700008392334,103.57070682626785
777,2023-02-02,agg,100.79,101.15,100.735,101.04,9197909.0,3.0,0.5324444914091799,101.28958656081562,98.56841343918438,58.391540516510844,107.63065318828365,39.875789400409,99.19066666666666,98.49766666666667,18.729999542236328,12.492987746694943
777,2023-02-02,bil,91.44,91.45,91.44,91.44,11984466.0,3.0,0.0175441646309622,91.78413099811341,91.39186900188658,44.46818653709822,-62.014919749824784,24.644043198903518,91.534,91.53733333333334,18.729999542236328,12.492987746694943
777,2023-02-02,gld,177.9,181.11,177.74,181.08,8842396.0,3.0,2.682803917288993,183.44923949992372,171.98976050007624,59.101337317995004,66.84931516507814,40.78883475185173,174.83633333333333,169.5665,18.729999542236328,12.492987746694943
777,2023-02-02,spy,416.78,418.31,412.88,414.86,101654463.0,3.0,5.604140022122294,415.3869456625899,380.3050543374101,60.12759121492377,183.17216258432416,35.7673275128097,392.5276666666667,393.76883333333336,18.729999542236328,12.492987746694943
777,2023-02-02,vb,208.76,210.0,206.75,207.0,874496.0,3.0,4.315437695298357,207.64363294519552,183.54136705480448,63.07186196984763,177.91969128927872,44.285522247833235,191.50900000000001,190.91649999999998,18.729999542236328,12.492987746694943
777,2023-02-02,vnq,93.7,94.525,92.42,92.45,5218684.0,3.0,1.8228644070245679,93.41326451351362,82.58373548648639,61.991911041215175,170.6643956809868,45.49732517494951,86.25366666666667,85.93533333333333,18.729999542236328,12.492987746694943
777,2023-02-02,vo,225.98,227.165,224.0301,224.56,621176.0,3.0,3.7350473567221343,225.16337943604196,203.82562056395795,61.51241912100312,176.90924527522625,39.36159637135759,210.94766666666666,210.5838333333333,18.729999542236328,12.492987746694943
777,2023-02-02,vwo,42.36,42.67,42.195,42.665,11068699.0,3.0,0.6715348121002833,43.537248991596684,40.63075100840331,58.49334119103587,65.92293488470143,29.66609689177765,41.12233333333334,40.22116666666667,18.729999542236328,12.492987746694943
778,2023-02-03,agg,99.82,100.13,99.52,99.95,9082975.0,4.0,0.46397312439397354,101.04485317508909,98.99314682491092,53.77696442729741,38.28252280591196,10.143053560453748,99.249,98.59400000000001,18.329999923706055,14.514587324530856
778,2023-02-03,bil,91.46,91.46,91.45,91.46,8934696.0,4.0,0.005854552876016328,91.78667255339015,91.38532744660985,45.6193541209345,-57.44796944423617,22.403131231669054,91.53800000000001,91.53733333333334,18.329999923706055,14.514587324530856
778,2023-02-03,gld,173.46,175.43,173.12,174.92,13674441.0,4.0,2.0593809636200717,182.93072862626602,172.802271373734,52.89137678877503,-14.39025385097871,5.5100889061781295,174.98233333333334,169.86,18.329999923706055,14.514587324530856
778,2023-02-03,spy,412.35,416.97,411.09,411.59,94736781.0,4.0,5.877232020233578,415.88785227915434,383.1011477208456,57.88729077364976,151.15578544750488,31.2562855318273,393.58799999999997,394.3088333333333,18.329999923706055,14.514587324530856
778,2023-02-03,vb,206.86,209.02,206.115,206.16,805440.0,4.0,4.57212661667063,208.3555148934749,185.18748510652512,61.30918504735558,152.98139539154477,41.27475940311127,192.311,191.2783333333333,18.329999923706055,14.514587324530856
778,2023-02-03,vnq,91.94,92.44,90.8,92.39,5352966.0,4.0,1.8617571047960695,93.42784678092062,83.54715321907938,58.52382490985206,120.65711607420121,29.253508190844595,86.558,86.10666666666665,18.329999923706055,14.514587324530856
778,2023-02-03,vo,222.59,224.86,222.19,222.93,698209.0,4.0,3.8206619147892695,225.28605554764215,205.64994445235783,58.52032411552099,136.65215641426153,31.264849489652185,211.59,210.92566666666664,18.329999923706055,14.514587324530856
778,2023-02-03,vwo,41.69,42.19,41.61,41.93,13327406.0,4.0,0.5708378239083629,43.35942004622711,40.947579953772895,54.95257520847881,34.18773654504449,13.8910471168644,41.217999999999996,40.291666666666664,18.329999923706055,14.514587324530856
779,2023-02-06,agg,99.27,99.415,99.23,99.31,9198870.0,0.0,0.36116537958838535,101.02220637484764,99.03379362515234,51.39457176910856,3.245674942776038,4.476780260231896,99.28,98.67450000000001,19.43000030517578,10.980246722016574
779,2023-02-06,bil,91.47,91.47,91.46,91.47,5928213.0,0.0,-0.00257297260580458,91.78787408591725,91.38212591408276,46.19625665812456,-54.97699200775951,20.095097025388426,91.54199999999999,91.53733333333334,19.43000030517578,10.980246722016574
779,2023-02-06,gld,173.82,174.455,173.28,174.11,8956963.0,0.0,1.5761933963453316,182.91742565103726,172.8265743489627,53.30292808017747,-20.344199030741663,5.510088906178131,175.14966666666666,170.09949999999998,19.43000030517578,10.980246722016574
779,2023-02-06,spy,409.83,411.29,408.1,409.79,60295325.0,0.0,5.823190343309591,416.6699367687336,384.4940632312664,56.645305480518175,114.55568702389269,23.905175874074793,394.37466666666666,394.7726666666666,19.43000030517578,10.980246722016574
779,2023-02-06,vb,204.06,206.0,203.53,205.56,684064.0,0.0,4.497770340062914,208.74117295923986,186.46582704076013,58.8038239895131,116.13547836932696,29.514355963005766,192.91466666666668,191.5871666666667,19.43000030517578,10.980246722016574
779,2023-02-06,vnq,91.27,91.38,90.34,90.8,3787593.0,0.0,1.8175646930239395,93.51935451695701,84.14564548304298,57.2622624848843,98.1059080783067,25.016994205609617,86.81633333333335,86.26266666666668,19.43000030517578,10.980246722016574
779,2023-02-06,vo,221.31,222.08,220.54,221.3,828841.0,0.0,3.7420902789183117,225.5909185173488,206.6970814826512,57.429188380954415,107.29928265838043,24.340389827788215,212.0856666666667,211.2245,19.43000030517578,10.980246722016574
779,2023-02-06,vwo,41.26,41.32,40.95,41.09,12668669.0,0.0,0.4511369035425261,43.32309323972809,41.010906760271915,52.829411522436565,-4.317899561777906,0.6812293078096627,41.28733333333333,40.352333333333334,19.43000030517578,10.980246722016574
780,2023-02-07,agg,99.1,99.57,99.055,99.15,6224773.0,1.0,0.2629409028365757,101.05016175055648,98.98183824944353,50.67671956024214,-3.06486476584678,1.1210598832988468,99.30633333333334,98.75033333333333,18.65999984741211,3.9889486982628606
780,2023-02-07,bil,91.48,91.48,91.47,91.48,4283241.0,1.0,-0.008348692312566186,91.78913380840176,91.37786619159824,46.780311558553144,-50.6569704983061,17.722238096438257,91.54433333333333,91.53666666666666,18.65999984741211,3.9889486982628606
780,2023-02-07,gld,173.98,175.27,173.47,173.72,6794153.0,1.0,1.192428853365442,182.93056170495558,172.8014382950444,53.48974363285503,-19.10664672811677,10.053402235901814,175.3903333333333,170.355,18.65999984741211,3.9889486982628606
780,2023-02-07,spy,415.19,416.49,407.57,408.87,90990745.0,1.0,6.1420672022060785,418.1290669994021,385.76793300059796,58.599751511010496,128.78780979176858,31.08093750739489,395.52366666666666,395.45700000000005,18.65999984741211,3.9889486982628606
780,2023-02-07,vb,205.8,206.3,201.93,203.59,468768.0,1.0,4.527060774742779,209.2378033130968,187.74919668690322,59.858343320257134,111.09261836030899,22.75330854748084,193.686,191.9993333333333,18.65999984741211,3.9889486982628606
780,2023-02-07,vnq,91.07,91.49,89.87,90.84,5912659.0,1.0,1.7462736046779668,93.45739359035387,84.87460640964615,56.883609279647324,90.15866064461699,20.696199594757985,87.11833333333334,86.42933333333333,18.65999984741211,3.9889486982628606
780,2023-02-07,vo,223.5,224.15,219.3,220.7,553052.0,1.0,3.812587256182752,226.16580536554687,207.62219463445314,58.78919358807414,112.29312775402128,29.339194056091287,212.77700000000002,211.62783333333334,18.65999984741211,3.9889486982628606
780,2023-02-07,vwo,41.34,41.475,40.955,41.22,11589177.0,1.0,0.3585947362639672,43.30820190845448,41.03879809154553,53.177583679900486,-4.820235399946922,2.452108087848253,41.371,40.42583333333334,18.65999984741211,3.9889486982628606
781,2023-02-08,agg,99.24,99.43,98.95,99.14,4900645.0,2.0,0.19415601759982337,101.0101396248539,99.0498603751461,51.256728694420275,-8.672526970031232,0.9200514937435517,99.34866666666667,98.79466666666666,19.6299991607666,4.184888233422974
781,2023-02-08,bil,91.48,91.49,91.48,91.49,4101519.0,2.0,-0.012778687042242609,91.79002932576518,91.37497067423485,46.780311558553144,-48.80528723945943,15.287278687543399,91.54666666666667,91.53583333333333,19.6299991607666,4.184888233422974
781,2023-02-08,gld,174.41,174.99,173.83,174.942,4075638.0,2.0,0.9124716888841533,182.95889475251101,172.740105247489,54.00135495661006,-21.81450753064891,10.053402235901814,175.62866666666667,170.53716666666665,19.6299991607666,4.184888233422974
781,2023-02-08,spy,410.65,414.53,409.93,413.13,76227462.0,2.0,5.959739189065658,418.64600904807577,387.2579909519242,56.37299376773714,111.27420022642829,31.08093750739489,396.4483333333333,395.72299999999996,19.6299991607666,4.184888233422974
781,2023-02-08,vb,203.24,205.55,202.8001,204.7,355177.0,2.0,4.294202160605977,209.33520391172942,188.95879608827056,57.613749543238775,97.61910654448846,22.75330854748084,194.33933333333334,192.18216666666666,19.6299991607666,4.184888233422974
781,2023-02-08,vnq,90.64,91.15,90.32,90.65,4886938.0,2.0,1.6362162151798287,93.220806097934,85.71619390206598,56.0591272710942,83.25425588622113,20.69619959475798,87.38166666666667,86.49000000000001,19.6299991607666,4.184888233422974
781,2023-02-08,vo,221.62,223.61,221.18,222.68,435897.0,2.0,3.674400132886433,226.40155885731565,208.52844114268436,57.16733284150114,104.411872910382,29.339194056091277,213.3646666666667,211.80166666666668,19.6299991607666,4.184888233422974
781,2023-02-08,vwo,41.26,41.4468,41.07,41.39,11288096.0,2.0,0.2756218731680633,43.33074221973836,40.992257780261646,52.774615200510944,-10.919017910690082,2.4521080878482455,41.45466666666667,40.477333333333334,19.6299991607666,4.184888233422974
782,2023-02-09,agg,98.85,99.56,98.83,99.54,5594835.0,3.0,0.10694101044738602,101.09118107702774,98.89681892297226,49.576686441647055,-23.611055503937994,1.7058033645283441,99.40166666666667,98.83366666666667,20.709999084472656,3.8630979264842598
782,2023-02-09,bil,91.51,91.52,91.51,91.51,4909424.0,3.0,-0.01371069217753984,91.78973909313792,91.37626090686207,48.572582503381916,-29.44269190326273,8.115821363162944,91.55,91.53566666666666,20.709999084472656,3.8630979264842598
782,2023-02-09,gld,173.03,175.52,172.87,175.49,5361340.0,3.0,0.5726480222519683,183.13410290730374,172.40589709269622,52.09873316866444,-38.644592933788175,3.363851553374668,175.774,170.6783333333333,20.709999084472656,3.8630979264842598
782,2023-02-09,spy,407.09,414.57,405.81,414.41,78694859.0,3.0,5.464983746416351,418.92105961504456,388.13994038495537,54.687290964428975,87.65776349109184,20.770108014257126,397.30466666666666,395.866,20.709999084472656,3.8630979264842598
782,2023-02-09,vb,200.55,205.4799,199.97,204.77,403091.0,3.0,3.848239404110103,209.29680296363784,189.7611970363622,55.357310452541654,74.89041690696259,11.03743482254542,194.92300000000003,192.28633333333335,20.709999084472656,3.8630979264842598
782,2023-02-09,vnq,89.65,91.53,89.405,91.012,2905154.0,3.0,1.4523682181065567,93.22020547366323,85.91979452633679,54.188483752841954,67.57838224092265,12.078939330509751,87.61300000000001,86.53433333333332,20.709999084472656,3.8630979264842598
782,2023-02-09,vo,219.2,223.74,218.54,223.15,445221.0,3.0,3.3312119293592843,226.50740623547813,209.00859376452183,55.1416268692062,80.84182053396634,17.979430358408884,213.87933333333334,211.90366666666665,20.709999084472656,3.8630979264842598
782,2023-02-09,vwo,41.42,41.81,41.295,41.74,8787576.0,3.0,0.22023718700269512,43.345396343409654,40.95260365659035,53.50359435699004,1.2526683569020614,9.955495947979037,41.523333333333326,40.51866666666667,20.709999084472656,3.8630979264842598
783,2023-02-10,agg,98.42,98.83,98.4,98.82,5068200.0,4.0,0.003089469112040888,101.19283326319349,98.60816673680652,47.79005903602003,-72.4329382682377,6.862713102069523,99.446,98.86999999999999,20.530000686645508,3.071285660828056
783,2023-02-10,bil,91.52,91.53,91.52,91.52,4580836.0,4.0,-0.013486927629102752,91.78910186202913,91.37189813797087,49.16293822996194,-24.68131272036767,5.771394432416955,91.55266666666667,91.53566666666667,20.530000686645508,3.071285660828056
